ID	Object.Symbol	Object.Name	Phenol.HS.logFC	Phenol.HS.p.value	Phenol.HS.FDR	RNeasy.HS.logFC	RNeasy.HS.p.value	RNeasy.HS.FDR	Direct.zol.HS.logFC	Direct.zol.HS.p.value	Direct.zol.HS.FDR	DB	Object.ID	Object.Synonym	Object.Type	Taxon	GO.ID
YGR227W	DIE2	Dolichyl-phosphoglucose-dependent alpha-1,2-glucosyltransferase	-0.293396636235269	1.75912402033167e-4	3.40569195229119e-4	-0.309807229250415	1.0878298248976e-4	2.17122103779289e-4	-0.222714645815407	0.00271820892553315	0.00442972970374225	SGD	S000003459	YGR227W|ALG10|dolichyl-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-dolichol alpha-1,2- glucosyltransferase	protein	taxon:559292	GO:0005783|GO:0005783|GO:0005789|GO:0005789|GO:0006486|GO:0006487|GO:0006488|GO:0006488|GO:0016020|GO:0016740|GO:0016757|GO:0071944|GO:0106073|GO:0106073|GO:0106073
YGR229C	SMI1	Protein involved in the regulation of cell wall synthesis	-0.598127632647131	2.80524182469495e-9	1.28747220570441e-8	-0.568383462713144	5.98645091164435e-9	2.39376477189049e-8	-0.561588546743296	7.5063062584653e-9	3.0283173702537e-8	SGD	S000003461	YGR229C|KNR4	protein	taxon:559292	GO:0000131|GO:0003674|GO:0003677|GO:0005634|GO:0005634|GO:0005935|GO:0007346|GO:0007346|GO:0007346|GO:0007346|GO:0032995|GO:0032995|GO:0042546|GO:0043332|GO:0071555
YGR230W	BNS1	Protein of unknown function	-0.383393920238129	0.0511343097379138	0.0687963323771611	-0.637978039531625	0.00146448862187353	0.00248383363490252	-0.305181623390168	0.0901926356069085	0.1161796732527	SGD	S000003462	YGR230W	protein	taxon:559292	GO:0003674|GO:0005575|GO:0007049|GO:0051321|GO:1904750
YGR231C	PHB2	Subunit of the prohibitin complex (Phb1p-Phb2p)	0.790755450886118	1.57935662773608e-9	7.77753641343188e-9	0.791900750447852	1.36136775669604e-9	6.47593977841064e-9	0.895197654779911	1.5580384272984e-10	1.00171802499908e-9	SGD	S000003463	YGR231C|prohibitin subunit PHB2	protein	taxon:559292	GO:0000001|GO:0003674|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0005743|GO:0005743|GO:0006457|GO:0016020|GO:0016020|GO:0031966|GO:0045861
YGR232W	NAS6	Evolutionarily conserved 19S regulatory particle assembly-chaperone	0.476419283037396	5.00199384642882e-7	1.4492450088123e-6	0.508562311199554	1.77582700642758e-7	5.3899196110289e-7	0.441987277247597	1.30469757076377e-6	3.44825517351794e-6	SGD	S000003464	YGR232W	protein	taxon:559292	GO:0005634|GO:0005829|GO:0044183|GO:0070682|GO:0070682|GO:0070682|GO:0070682|GO:0070682|GO:0070682|GO:0070682|GO:0070682|GO:0070682|GO:0070682|GO:0070682|GO:0070682|GO:0070682|GO:1904855
YGR233C	PHO81	Cyclin-dependent kinase (CDK) inhibitor	0.00422731652392077	0.959244877572787	0.966489432089299	0.102958335549539	0.215413871274414	0.257321820183315	0.162129840004803	0.0604167357030388	0.0801098347813052	SGD	S000003465	YGR233C|phoS|VAC6	protein	taxon:559292	GO:0004861|GO:0004861|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0005829|GO:0006629|GO:0006629|GO:0006796|GO:0008081|GO:0008081
YGR234W	YHB1	Nitric oxide oxidoreductase	-3.52327627677404	7.88291044346428e-19	5.14140936701504e-16	-3.70747790717092	2.40254398809298e-19	1.76286665126323e-16	-3.48423771439104	6.90917352795567e-19	3.68698623719089e-16	SGD	S000003466	YGR234W|YHB4|flavohemoglobin	protein	taxon:559292	GO:0005634|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0005739|GO:0005739|GO:0005739|GO:0005759|GO:0005829|GO:0008941|GO:0009636|GO:0010494|GO:0016491|GO:0016491|GO:0016966|GO:0016966|GO:0019825|GO:0020037|GO:0020037|GO:0034599|GO:0034599|GO:0046872|GO:0062197|GO:0071218|GO:1902170
YGR235C	MIC26	Component of the MICOS complex	0.631445114311315	8.92376389116062e-8	2.9411843931001e-7	0.585746950953593	1.72513681645264e-7	5.25274388207385e-7	0.583062407352222	1.9336844071506301e-07	5.84787607932726e-7	SGD	S000003467	YGR235C|MCS29|MIO27|MOS2	protein	taxon:559292	GO:0003674|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0016020|GO:0042407|GO:0042407|GO:0042407|GO:0042407|GO:0044284|GO:0061617|GO:0061617|GO:0061617|GO:0061617|GO:0061617
YGR236C	SPG1	Protein required for high temperature survival during stationary phase	2.90541379984295	8.11908380372729e-7	2.2781559238948e-6	3.68134485873711	1.22213049569078e-9	5.89474610493415e-9	2.16997275172201	1.45149000242796e-6	3.80368139029112e-6	SGD	S000003468	YGR236C	protein	taxon:559292	GO:0003674|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005783|GO:0008150|GO:0016020|GO:0031966
YGR237C	YGR237C	Putative protein of unknown function	0.851641693981311	4.56864296141178e-8	1.58968193144559e-7	0.975241737436011	3.60219865143589e-9	1.51467808624131e-8	0.995314831189455	2.64782550280045e-9	1.17038672450592e-8	SGD	S000003469	YGR237C	protein	taxon:559292	GO:0003674|GO:0005737|GO:0008150
YGR238C	KEL2	Protein that negatively regulates mitotic exit	-0.290928970024775	7.06721368239332e-4	0.00126246330844945	-0.229549370123884	0.00413695050229849	0.00657743755376276	-0.184591567543248	0.0181150880464742	0.0262233210438479	SGD	S000003470	YGR238C	protein	taxon:559292	GO:0000747|GO:0001100|GO:0003674|GO:0005934|GO:0005935|GO:0032465|GO:0043332|GO:0043332|GO:0060627|GO:0090337|GO:1990615
YGR239C	PEX21	Peroxin required for peroxisomal matrix protein targeting	0.538634587179691	7.16840710921169e-4	0.00127820624942505	0.876444503964775	1.17371351558743e-6	3.11751055950147e-6	0.775196471694797	6.63919773836399e-6	1.57335852742013e-5	SGD	S000003471	YGR239C	protein	taxon:559292	GO:0005515|GO:0005737|GO:0005737|GO:0005777|GO:0005777|GO:0005777|GO:0005829|GO:0005829|GO:0015031|GO:0016558|GO:0016558|GO:0051099
YGR240C	PFK1	Alpha subunit of heterooctameric phosphofructokinase	-0.678440138884871	4.34414202659495e-10	2.54238421696036e-9	-0.773164877657411	4.02927932028473e-11	3.15779300534998e-10	-0.743602382028104	8.3161962149905e-11	5.87437686907271e-10	SGD	S000003472	YGR240C|6-phosphofructokinase subunit alpha	protein	taxon:559292	GO:0000166|GO:0003824|GO:0003872|GO:0003872|GO:0003872|GO:0003872|GO:0003872|GO:0003872|GO:0003872|GO:0003872|GO:0003872|GO:0005524|GO:0005524|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0005739|GO:0005739|GO:0005741|GO:0005741|GO:0005945|GO:0005945|GO:0005945|GO:0006002|GO:0006096|GO:0006096|GO:0006096|GO:0006096|GO:0006096|GO:0006096|GO:0006096|GO:0006096|GO:0006096|GO:0006096|GO:0006096|GO:0008152|GO:0016020|GO:0016301|GO:0016310|GO:0016740|GO:0046872|GO:0051453
YGR241C	YAP1802	Protein of the AP180 family, involved in clathrin cage assembly	0.013320664164993	0.92249789461035	0.935365203645451	0.153057074561969	0.268741540906346	0.314556644564894	0.316946643624569	0.0290393775734401	0.0406731439647085	SGD	S000003473	YGR241C	protein	taxon:559292	GO:0005543|GO:0005545|GO:0005628|GO:0005737|GO:0005737|GO:0005829|GO:0005886|GO:0005886|GO:0005886|GO:0005933|GO:0005935|GO:0005935|GO:0006897|GO:0006897|GO:0016020|GO:0030136|GO:0030276|GO:0030276|GO:0048268|GO:0048268|GO:0051179|GO:0072583
YGR243W	MPC3	Highly conserved subunit of the mitochondrial pyruvate carrier (MPC)	1.30268675816771	4.11406841890529e-6	1.02676792597679e-5	1.33945073409983	1.10710335194281e-6	2.94600589727016e-6	1.39743217934767	6.31412838700789e-7	1.75409056468227e-6	SGD	S000003475	YGR243W|FMP43|mitochondrial pyruvate carrier	protein	taxon:559292	GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0005743|GO:0006850|GO:0006850|GO:0006850|GO:0006850|GO:0016020|GO:0031966|GO:0050833|GO:0050833|GO:0050833
YGR244C	LSC2	Beta subunit of succinyl-CoA ligase	0.749499254751234	1.30752332786835e-8	5.12360609785528e-8	0.74380060918472	1.33486130526772e-8	4.97185016619385e-8	0.822117732094877	2.438929310688e-9	1.0862302772184e-8	SGD	S000003476	YGR244C|succinate--CoA ligase (GDP-forming) subunit beta	protein	taxon:559292	GO:0000166|GO:0000287|GO:0003824|GO:0004775|GO:0004775|GO:0004775|GO:0004775|GO:0005524|GO:0005524|GO:0005524|GO:0005737|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0006099|GO:0006099|GO:0006099|GO:0006099|GO:0006099|GO:0006104|GO:0016874|GO:0046872
YGR245C	SDA1	Protein required for actin organization and passage through Start	-2.68026717510674	9.19341162494347e-13	1.40534703745881e-11	-2.77746298998442	4.06070259620779e-13	6.65819112841892e-12	-2.75920735253896	5.02780234855638e-13	8.38753738173182e-12	SGD	S000003477	YGR245C	protein	taxon:559292	GO:0000055|GO:0000055|GO:0003674|GO:0005634|GO:0005634|GO:0005730|GO:0007049|GO:0007089|GO:0015031|GO:0042254|GO:0042273|GO:0042273
YGR246C	BRF1	TFIIIB B-related factor	-0.604157906683358	4.41726092208277e-8	1.54066082071455e-7	-0.578329139259895	5.14743460157985e-8	1.71581153385995e-7	-0.438093018318611	3.7174793199031e-6	9.17322459301831e-6	SGD	S000003478	YGR246C|PCF4|TDS4|TFIIIB70|transcription factor TFIIIB subunit BRF1	protein	taxon:559292	GO:0000126|GO:0000126|GO:0000994|GO:0000994|GO:0000994|GO:0001112|GO:0001156|GO:0001156|GO:0003677|GO:0005634|GO:0005634|GO:0006352|GO:0006352|GO:0008270|GO:0017025|GO:0017025|GO:0046872|GO:0070897|GO:0070898|GO:0070898|GO:0070898|GO:0070898
YGR247W	CPD1	Cyclic nucleotide phosphodiesterase	-0.407870751753781	0.00729936511463094	0.0113683399370877	-0.299725578462314	0.0357669909537974	0.0492383294790785	-0.498477679399738	0.0013570219302412	0.00231225507417005	SGD	S000003479	YGR247W|2',3'-cyclic-nucleotide 3'-phosphodiesterase	protein	taxon:559292	GO:0004112|GO:0004113|GO:0004113|GO:0004113|GO:0005794|GO:0005794|GO:0009187|GO:0016787|GO:0030136
YGR248W	SOL4	6-phosphogluconolactonase	5.35061739753809	2.75405150394275e-12	3.44696851346352e-11	5.37845904003797	2.29047178433273e-12	2.81867282474489e-11	5.39166313862149	2.00366144173842e-12	2.60210014668241e-11	SGD	S000003480	YGR248W|6-phosphogluconolactonase SOL4	protein	taxon:559292	GO:0005634|GO:0005737|GO:0005737|GO:0005737|GO:0005829|GO:0005975|GO:0005975|GO:0006098|GO:0006098|GO:0009051|GO:0016787|GO:0017057|GO:0017057|GO:0017057
YGR249W	MGA1	Protein similar to heat shock transcription factor	1.11977696715301	3.15659724107323e-6	8.05968934541099e-6	1.50111210441078	4.07303095618351e-8	1.38200530131776e-7	1.18339981751479	1.72589974838611e-6	4.46300948150946e-6	SGD	S000003481	YGR249W	protein	taxon:559292	GO:0000785|GO:0003674|GO:0003677|GO:0003700|GO:0005634|GO:0005634|GO:0006355|GO:0007124|GO:0007124|GO:0043565
YGR250C	RIE1	RNA binding protein and negative regulator of START	1.34999644644869	2.44494915372237e-7	7.48662051765796e-7	1.35001557488422	2.04568118421396e-7	6.13913525119426e-7	1.47554342986743	5.51898017850352e-8	1.85865827009843e-7	SGD	S000003482	YGR250C|WHI8	protein	taxon:559292	GO:0003676|GO:0003723|GO:0003723|GO:0003729|GO:0005737|GO:0010494|GO:0010494|GO:2000134
YGR251W	NOP19	Ribosome biogenesis factor	-1.3647506899105	7.36079515717054e-8	2.47043267996518e-7	-1.55020451200495	2.45388112356842e-9	1.08140256721822e-8	-1.55631829423648	2.10066123956043e-9	9.52244381101255e-9	SGD	S000003483	YGR251W	protein	taxon:559292	GO:0000447|GO:0000462|GO:0000472|GO:0000480|GO:0003674|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005654|GO:0005730|GO:0005730|GO:0005730|GO:0005730|GO:0030686|GO:0030686|GO:0042254|GO:0042274|GO:1990904
YGR252W	GCN5	Catalytic subunit of ADA and SAGA histone acetyltransferase complexes	-0.541419723285852	3.74349449275475e-6	9.42294711512452e-6	-0.697801739770579	5.33791594686295e-8	1.7712587115933e-7	-0.366652040586857	3.25070099504918e-4	6.04230995596538e-4	SGD	S000003484	YGR252W|ADA4|SWI9|AAS104|KAT2|histone acetyltransferase GCN5	protein	taxon:559292	GO:0000124|GO:0000124|GO:0000775|GO:0003712|GO:0004402|GO:0004402|GO:0004402|GO:0004402|GO:0005634|GO:0005634|GO:0005634|GO:0005829|GO:0006325|GO:0006325|GO:0006338|GO:0006351|GO:0010484|GO:0010484|GO:0010484|GO:0010484|GO:0010484|GO:0016740|GO:0016746|GO:0016747|GO:0032968|GO:0032968|GO:0046695|GO:0070577|GO:0140068|GO:0140671|GO:0140671
YGR253C	PUP2	Alpha 5 subunit of the 20S proteasome	0.866762859107244	7.46663698695572e-12	7.92570689212117e-11	0.825020556086962	1.52795328913722e-11	1.40221887520284e-10	0.877227272310776	4.68014751124417e-12	5.24283700209987e-11	SGD	S000003485	YGR253C|DOA5|proteasome core particle subunit alpha 5	protein	taxon:559292	GO:0000502|GO:0003674|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0005839|GO:0006511|GO:0010499|GO:0010499|GO:0019773|GO:0019773|GO:0019773|GO:0019773|GO:0034515|GO:0034515|GO:0043161|GO:0043161|GO:0043161|GO:0043161|GO:0051603
YGR254W	ENO1	Enolase I, a phosphopyruvate hydratase	2.43751408885684	7.56277593440955e-15	3.08288157881834e-13	2.18306260791599	5.7748264103679e-14	1.45710622410259e-12	2.20523264481941	4.7448952094024e-14	1.24341673567822e-12	SGD	S000003486	YGR254W|HSP48|phosphopyruvate hydratase ENO1	protein	taxon:559292	GO:0000015|GO:0000015|GO:0000287|GO:0000324|GO:0004634|GO:0004634|GO:0004634|GO:0005737|GO:0005737|GO:0005737|GO:0005739|GO:0005739|GO:0005829|GO:0005886|GO:0006096|GO:0006096|GO:0006096|GO:0006096|GO:0016829|GO:0032889|GO:0032889|GO:0046872|GO:1904408
YGR255C	COQ6	Flavin-dependent monooxygenase involved in ubiquinone biosynthesis	1.03204970529098	3.47292336866777e-12	4.2119959037355e-11	0.933637680566343	2.21080581306401e-11	1.91690252920026e-10	0.972134210350692	1.08874481021357e-11	1.05287183458874e-10	SGD	S000003487	YGR255C|putative N,N-dimethylaniline monooxygenase COQ6	protein	taxon:559292	GO:0004497|GO:0005739|GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0005743|GO:0006744|GO:0006744|GO:0006744|GO:0006744|GO:0006744|GO:0006744|GO:0006744|GO:0008681|GO:0008681|GO:0016020|GO:0016491|GO:0016705|GO:0016709|GO:0016712|GO:0016712|GO:0016787|GO:0031314|GO:0050660|GO:0071949
YGR256W	GND2	6-phosphogluconate dehydrogenase (decarboxylating)	6.26612719588516	1.22690445870122e-21	3.60096458628807e-18	6.24201190691345	1.3913005317462e-21	3.50933413515958e-18	6.30821430920617	1.15187425479874e-21	2.25383395855621e-18	SGD	S000003488	YGR256W|phosphogluconate dehydrogenase (decarboxylating) GND2	protein	taxon:559292	GO:0004616|GO:0004616|GO:0004616|GO:0004616|GO:0004616|GO:0004616|GO:0005886|GO:0006098|GO:0006098|GO:0006098|GO:0006098|GO:0006098|GO:0009051|GO:0016491|GO:0016491|GO:0019521|GO:0050661
YGR257C	MTM1	Mitochondrial protein of the mitochondrial carrier family	-0.0195186561525928	0.76649299829819	0.796902922424792	-0.200258902128268	0.00472516748371905	0.00746012187451072	0.00806610813856473	0.899978699377227	0.91557625049295	SGD	S000003489	YGR257C	protein	taxon:559292	GO:0005739|GO:0005739|GO:0005743|GO:0005743|GO:0006879|GO:0016020|GO:0030170|GO:0031921|GO:1990542
YGR258C	RAD2	Single-stranded DNA endonuclease	1.1298636998922	2.16940438948407e-12	2.84080499975851e-11	1.2560703748153	2.17027779864448e-13	3.99358328465302e-12	1.08530616598577	3.84938718329346e-12	4.47443619127379e-11	SGD	S000003490	YGR258C|ssDNA endodeoxyribonuclease RAD2	protein	taxon:559292	GO:0000014|GO:0000112|GO:0003677|GO:0003697|GO:0003824|GO:0004518|GO:0004518|GO:0004518|GO:0004519|GO:0004519|GO:0004536|GO:0005634|GO:0005634|GO:0005634|GO:0006281|GO:0006281|GO:0006289|GO:0006289|GO:0006289|GO:0006366|GO:0006366|GO:0006974|GO:0016787|GO:0016788|GO:0046872
YGR260W	TNA1	High affinity nicotinic acid plasma membrane permease	-0.0742915081858995	0.35585978156334	0.405689826719131	-0.281165990158526	0.00186678581305168	0.00311130968841947	-0.197066500068922	0.0211272366752222	0.0302030704994249	SGD	S000003492	YGR260W	protein	taxon:559292	GO:0000324|GO:0005739|GO:0005739|GO:0016020|GO:0016020|GO:0022857|GO:0046942|GO:0046943|GO:0055085|GO:0071944|GO:1903222
YGR261C	APL6	Beta3-like subunit of the yeast AP-3 complex	-0.35488961851819	0.00294722891656727	0.00482169279271179	-0.322392306624909	0.00563865061830528	0.00882636776785386	-0.226626695963028	0.0427764012969986	0.058151337566786	SGD	S000003493	YGR261C|YKS5	protein	taxon:559292	GO:0003674|GO:0005794|GO:0005794|GO:0005829|GO:0006623|GO:0006886|GO:0006896|GO:0015031|GO:0016020|GO:0016192|GO:0016192|GO:0030117|GO:0030123|GO:0030665|GO:0031410
YGR262C	BUD32	Component of KEOPS complex with Kae1p, Cgi121p, Pcc1p, and Gon7p	-0.874027811992198	1.08460245198165e-8	4.31050534402997e-8	-0.749997701120202	1.02076172651804e-7	3.22490383996819e-7	-0.829721883805503	2.14358452372566e-8	7.84955780054248e-8	SGD	S000003494	YGR262C|LDB14|serine/threonine protein kinase BUD32	protein	taxon:559292	GO:0000166|GO:0000282|GO:0000408|GO:0000408|GO:0000722|GO:0000722|GO:0000723|GO:0000723|GO:0000723|GO:0000781|GO:0000781|GO:0004672|GO:0004672|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0004674|GO:0005524|GO:0005524|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005694|GO:0005737|GO:0005737|GO:0005737|GO:0006468|GO:0006468|GO:0008033|GO:0016301|GO:0016310|GO:0016740|GO:0016787|GO:0016887|GO:0016887|GO:0016887|GO:0045944|GO:0070525
YGR263C	SAY1	Sterol deacetylase	0.215741945722954	0.021936565490203	0.0316537953361582	0.281082442405248	0.00400276150373267	0.00638310514178505	0.513217558214561	8.5038534364076e-6	1.98954243410572e-5	SGD	S000003495	YGR263C|steryl deacetylase	protein	taxon:559292	GO:0005783|GO:0005783|GO:0005783|GO:0005783|GO:0005788|GO:0005789|GO:0005811|GO:0009636|GO:0016020|GO:0016020|GO:0016125|GO:0016787|GO:0034084|GO:0034084|GO:0071944
YGR264C	MES1	Methionyl-tRNA synthetase	-1.84649354498757	1.52950825536075e-11	1.47183827196191e-10	-1.95620594734717	5.19150273798322e-12	5.72821824660931e-11	-1.94232130102356	6.1148161431135e-12	6.57398731869528e-11	SGD	S000003496	YGR264C|MetRS|MESI|methionine--tRNA ligase MES1	protein	taxon:559292	GO:0000166|GO:0000166|GO:0000166|GO:0000166|GO:0000166|GO:0004812|GO:0004812|GO:0004812|GO:0004812|GO:0004825|GO:0004825|GO:0004825|GO:0004825|GO:0004825|GO:0005524|GO:0005524|GO:0005524|GO:0005524|GO:0005524|GO:0005737|GO:0005737|GO:0005737|GO:0006412|GO:0006418|GO:0006418|GO:0006418|GO:0006431|GO:0006431|GO:0006431|GO:0008270|GO:0010494|GO:0016874|GO:0017102|GO:1990825
YGR266W	YGR266W	Protein of unknown function	0.681870363168608	1.25663181404709e-7	4.05075713808699e-7	0.546721770260378	3.01827267593579e-6	7.51049623049728e-6	0.631497634587734	3.74518856649594e-7	1.07924677885769e-6	SGD	S000003498	YGR266W	protein	taxon:559292	GO:0003674|GO:0005628|GO:0005739|GO:0005739|GO:0005741|GO:0005886|GO:0008150
YGR266W	YGR266W	NA	0.681870363168608	1.25663181404709e-7	4.05075713808699e-7	0.546721770260378	3.01827267593579e-6	7.51049623049728e-6	0.631497634587734	3.74518856649594e-7	1.07924677885769e-6	SGD	S000003498	YGR266W	protein	taxon:559292	GO:0016020
YGR267C	FOL2	GTP-cyclohydrolase I, catalyzes first step in folic acid biosynthesis	-0.374071225492528	1.65483260079591e-5	3.76792765434155e-5	-0.502295270925862	2.11581289130986e-7	6.3301843384245e-7	-0.448222864289129	1.20358959894562e-6	3.20266135349538e-6	SGD	S000003499	YGR267C|GTP cyclohydrolase I	protein	taxon:559292	GO:0000166|GO:0003824|GO:0003934|GO:0003934|GO:0003934|GO:0003934|GO:0005525|GO:0005634|GO:0005634|GO:0005737|GO:0005737|GO:0008152|GO:0008270|GO:0009396|GO:0016787|GO:0035998|GO:0046654|GO:0046654|GO:0046656|GO:0046872
YGR268C	HUA1	Cytoplasmic protein containing a zinc finger domain	1.21586723609325	6.60614915662447e-10	3.64113573233668e-9	1.10987859227889	3.5817876932408e-9	1.50717517987982e-8	1.30719802851908	2.01081310661331e-10	1.25302260465182e-9	SGD	S000003500	YGR268C	protein	taxon:559292	GO:0003674|GO:0005737|GO:0005737|GO:0005737|GO:0005737|GO:0008150
YGR270W	YTA7	Chromatin segregase involved in DNA replication	0.164190236204374	0.0151118112003485	0.0223723409195575	0.201987096446306	0.00363751369020498	0.00583712557722887	0.202941751493809	0.00359763444916052	0.00576053306507699	SGD	S000003502	YGR270W	protein	taxon:559292	GO:0000122|GO:0000166|GO:0000775|GO:0000775|GO:0000785|GO:0003682|GO:0003682|GO:0003682|GO:0005524|GO:0005524|GO:0005524|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005634|GO:0005694|GO:0005694|GO:0005829|GO:0006261|GO:0006261|GO:0006337|GO:0006337|GO:0016787|GO:0016887|GO:0016887|GO:0016887|GO:0042393|GO:0042393|GO:0042393|GO:0045944|GO:0140658|GO:0140658|GO:2000219
YGR271C-A	EFG1	Ribosome biogenesis factor required for maturation of 18S rRNA	-1.60769368968726	2.91336941673982e-5	6.37163877655096e-5	-1.1824626036875	1.81051444296611e-4	3.50634106902377e-4	-1.1516435926939	3.1664573254088e-4	5.89318468616031e-4	SGD	S000007608	YGR271C-A|YGR272C	protein	taxon:559292	GO:0000321|GO:0000462|GO:0003674|GO:0005634|GO:0005730|GO:0005730|GO:0005730|GO:0006364|GO:0006364|GO:0030685|GO:0030688|GO:0071027
YGR271W	SLH1	Subunit of ribosome-associated quality control trigger complex (RQT)	0.18631156392956	0.0101469966899546	0.0154108332652092	0.210942874183502	0.00404897032570794	0.00644453790995271	0.159435305586966	0.0260823910048446	0.0368303187872114	SGD	S000003503	YGR271W|putative RNA helicase|RQT2	protein	taxon:559292	GO:0000166|GO:0002181|GO:0002181|GO:0002181|GO:0002181|GO:0003676|GO:0003724|GO:0003724|GO:0003729|GO:0004386|GO:0005524|GO:0005524|GO:0005737|GO:0005737|GO:0005829|GO:0006417|GO:0006417|GO:0006417|GO:0010467|GO:0010494|GO:0016787|GO:0034641|GO:0044238|GO:0051607
